movieId,movielens_title,amazon_title,score,asin
3818,Pot O' Gold (1941),Pot O' Gold VHS,90.0,6303060048
3297,With Byrd at the South Pole (1930),With Byrd at the South Pole VHS,95.86206896551724,6302420547
732,Original Gangstas (1996),Original Gangstas VHS,93.68421052631578,6304200544
130,Angela (1995),Angela,100.0,B00006RCN8
139,Target (1995),Target,100.0,B00020VZUM
2955,Penitentiary II (1982),Penitentiary 2,92.31162196679439,6305582734
790,An Unforgettable Summer (1994),An Unforgettable Summer VHS,95.19999999999999,6303955819
1915,Voyage to the Beginning of the World (1997),Voyage to the Beginning of the World,100.0,6305847010
2833,Lucie Aubrac (1997),Lucie Aubrac VHS,91.42857142857143,B00003UC8T
1714,Never Met Picasso (1996),Never Met Picasso VHS,93.68421052631578,B00000JDIZ
3207,"Snows of Kilimanjaro, The (1952)","Snows of Kilimanjaro, The",100.0,B016LFJK8K
1851,Leather Jacket Love Story (1997),Leather Jacket Love Story,100.0,B00007M5KF
1830,Follow the Bitch (1998),Follow the Bitch,100.0,B0006V2542
3881,Bittersweet Motel (2000),Phish - Bittersweet Motel,91.0,B000059H8N
2777,Cobra (1925),Cobra,100.0,B00179WB0U
3443,Born American (1986),Born American,100.0,B00005AFST
757,Ashes of Time (1994),Ashes of Time,100.0,B00000INVJ
889,1-900 (1994),1900,100.0,B00274O8E6
981,Dangerous Ground (1997),Dangerous Ground/Bullet,90.52631578947367,B000E8QVBA
679,"Run of the Country, The (1995)",The Run of the Country VHS,91.36363636363636,0780622391
1430,Underworld (1997),Underworld,100.0,B001HN697M
1724,Full Speed (1996),Full Speed VHS,90.0,6305293007
3233,Smashing Time (1967),Smashing Time VHS,92.0,6305242186
3762,Daughter of Dr. Jeckyll (1957),Daughter of Dr. Jekyll,96.69988925802878,B0009VL1H6
3065,Ten Benny (1997),Ten Benny,100.0,B000GBEWO8
1139,Everything Relative (1996),Everything Relative VHS,94.28571428571428,6304676107
3603,"Gay Deceivers, The (1969)",The Gay Deceivers,94.66666666666667,6305836620
572,Foreign Student (1994),Foreign Student VHS,92.94117647058823,6303294103
975,Something to Sing About (1937),Something To Sing About 2000,94.11764705882354,B00022NDL4
311,Relative Fear (1994),Relative Fear VHS,92.0,6303605699
2623,Trippin' (1999),Trippin,100.0,B0074JODWG
3236,Zachariah (1971),Zachariah,100.0,B00003ETIU
396,Fall Time (1995),Fall Time,100.0,6305460167
868,Death in Brunswick (1991),Death in Brunswick VHS,94.0,6303477283
3413,Impact (1949),Impact,100.0,B002E01LQ6
1316,Anna (1996),Anna,100.0,B00019331I
2811,With Friends Like These... (1998),With Friends Like These,100.0,B000GYI3I6
3229,Another Man's Poison (1952),Another Man's Poison,100.0,B004U7EIMU
3337,I'll Never Forget What's 'is Name (1967),I'll Never Forget What's 'Isname,97.60374050263005,6305768374
530,Second Best (1994),Second Best,100.0,B000B5XP2O
843,Lotto Land (1995),Lotto Land,100.0,B00002RAT5
3336,It Happened Here (1961),It Happened Here,100.0,B00VTBBHLK
3460,Hillbillys in a Haunted House (1967),Hillbillies in a Haunted House VHS,90.57471264367815,630113284X
1709,Legal Deceit (1997),Legal Deceit VHS,91.42857142857143,6304672500
3315,Happy Go Lovely (1951),Happy Go Lovely,100.0,B001F08D9O
439,Dangerous Game (1993),Dangerous Game,100.0,B00008G8N1
134,Sonic Outlaws (1995),Sonic Outlaws,100.0,B0007LBLYQ
2308,Detroit 9000 (1973),Detroit 9000 VHS,91.42857142857143,6305306141
624,Condition Red (1995),Condition Red TV.,93.79310344827587,B002C67BJS
1434,"Stranger, The (1994)",The Stranger,92.0,B00NX18WG2
2543,Six Ways to Sunday (1997),Six Ways to Sunday,100.0,B00000JNBX
591,Tough and Deadly (1995),Tough and Deadly VHS,93.33333333333333,6303336884
286,Nemesis 2: Nebula (1995),Nemesis 2: Nebula VHS,93.33333333333333,6303584616
2703,Broken Vessels (1998),Broken Vessels,100.0,1578482739
3607,One Little Indian (1973),One Little Indian VHS,93.68421052631578,6305807655
2909,"Five Wives, Three Secretaries and Me (1998)","Five Wives, Three Secretaries And Me",100.0,B0000844JC
